,CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share,geoid
4773,6037106510,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1446,429.0,0.08398589999999999,0,5108,U,5107.99996,0.999999992,619.203862,0.12122236900000001,1586.999988,0.999999992,378.0000012,1.000000003,6.334346657,0.004380599000000001,5107.99996,0.999999992,619.203862,0.12122236900000001,1586.999988,0.999999992,378.0000012,1.000000003,6.334346657,0.004380599000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106510
4774,6037106520,CA,Los Angeles,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1395,14.0,0.0023985,1,5837,U,5837.000063,1.000000011,2417.0722969999997,0.414094963,1638.0000109999999,1.0000000070000001,541.0000022,1.000000004,53.00278821,0.03799483,3921.12463,0.671770538,1629.757677,0.279211526,1073.5109810000001,0.655379109,383.0923383,0.708118925,38.32120023,0.027470394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106520
4775,6037106603,CA,Los Angeles,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,965,29.0,0.0097348,0,2979,R,2978.99999,0.9999999970000001,254.4225958,0.08540537,568.9999995000001,0.999999999,481.0000013,1.000000003,0.0,0.0,2906.519071,0.9756693759999999,248.9587328,0.083571243,557.1765458,0.979220643,467.7600034,0.97247402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106603
4776,6037106604,CA,Los Angeles,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1205,17.0,0.0033865,1,5020,U,5020.00001,1.000000002,2365.766801,0.471268287,1560.999996,0.9999999970000001,409.9999992,0.999999998,69.37591799,0.057573375999999996,4770.055316,0.950210222,2212.281647,0.440693555,1468.622342,0.940821487,396.82653769999996,0.9678696040000001,69.36637915,0.05756546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106604
4777,6037106641,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,774,5.0,0.0021579999999999998,0,2317,U,2254.559044,0.973050947,188.3653979,0.08129710700000001,432.71664919999995,0.972396965,385.161793,0.975093147,8.604801396000001,0.011117314,139.80540380000002,0.060338974000000004,11.68055503,0.005041241,27.70930891,0.06226811,25.73716236,0.065157373,0.590370124,0.000762752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106641
4778,6037106642,CA,Los Angeles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1069,47.0,0.014524100000000002,0,3236,U,161.3279454,0.04985412400000001,26.96737456,0.008333552,37.66427232,0.056723302,22.96936847,0.042614784,0.97978441,0.000916543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106642
4779,6037106643,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1312,4.0,0.0009259,0,4320,U,4092.343193,0.947301665,324.9485086,0.075219562,893.9027722000001,0.947935071,545.7618324,0.950804586,0.0,0.0,1775.194452,0.410924642,140.6847956,0.032565925,390.3890956,0.413986316,231.94397560000002,0.404083581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106643
4780,6037106645,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1172,13.0,0.0038359,0,3389,U,2734.620321,0.806910688,262.1523368,0.077353891,501.07152,0.7953516190000001,596.4389495,0.8049108629999999,10.72003786,0.00914679,157.304874,0.04641631,4.854605425,0.00143246,26.68946577,0.042364230999999995,30.98503429,0.041815161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106645
4781,6037106646,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,933,143.0,0.0441767,0,3237,U,1062.70334,0.328298838,137.75017739999998,0.04255489,234.11762169999997,0.345306227,147.8441442,0.28322633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106646
4782,6037106648,CA,Los Angeles,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,938,0.0,0.0,1,3890,U,2790.6801010000004,0.7173984840000001,1079.698062,0.277557343,876.4933338999999,0.6906960870000001,219.18367630000003,0.769065531,58.04781432,0.061884663,0.294929326,7.581729999999999e-05,0.10469053699999999,2.69127e-05,0.098056406,7.72706e-05,0.026604449,9.33489e-05,0.00654429,6.976860000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106648
4783,6037106649,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,709,0.0,0.0,0,2853,U,1420.63265,0.497943446,329.5826954,0.11552145,375.2511832,0.495054331,116.0434145,0.444610784,4.489335151000001,0.006331925,291.03896569999995,0.102011555,67.44395888,0.023639662999999998,81.33717456,0.10730498,16.32532581,0.062549141,0.959264335,0.0013529820000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037106649
4784,6037107010,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,712,0.0,0.0,0,3247,U,1205.913842,0.37139323700000004,563.2676079,0.17347323899999997,360.27715960000006,0.399863662,89.29286966,0.339516615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037107010
4785,6037107020,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1225,6.0,0.0011103,0,5404,U,4149.8139,0.76791523,1901.2429730000001,0.351821424,1320.2565029999998,0.791520685,217.99389080000003,0.7123983359999999,25.74706854,0.021018015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037107020
4786,6037108101,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,789,7.0,0.003139,0,2230,U,1795.8944559999998,0.805333837,108.7575817,0.048770216,334.562152,0.820005274,324.28463460000006,0.8168378709999999,7.832776427000001,0.009927473000000001,45.48939323,0.020398831,2.754792452,0.0012353330000000001,8.343721151,0.020450297,9.119429111,0.022970854,0.19035255199999998,0.000241258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037108101
4787,6037108102,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1223,12.0,0.0034985,0,3430,U,1403.263338,0.409114676,271.11962539999996,0.079043623,280.734643,0.415903175,265.36795,0.401464372,0.0,0.0,6.4297356610000005,0.001874559,1.242266893,0.000362177,1.251806974,0.001854529,0.8535047170000001,0.001291233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037108102
4788,6037108103,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1051,0.0,0.0,0,3256,U,3255.999982,0.999999995,36.58394551,0.011235856,605.9999892000001,0.9999999820000001,527.9999938,0.999999988,0.0,0.0,2036.1365010000002,0.625349048,24.69307306,0.0075838680000000006,392.8515453,0.648269877,320.3702514,0.60676184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037108103
4789,6037108104,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,580,0.0,0.0,0,1698,U,1698.000002,1.0000000009999999,150.6214871,0.08870523400000001,383.0000006,1.0000000009999999,314.9999989,0.9999999970000001,13.51254478,0.023297491,1698.000002,1.0000000009999999,150.6214871,0.08870523400000001,383.0000006,1.0000000009999999,314.9999989,0.9999999970000001,13.51254478,0.023297491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037108104
4790,6037108201,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1848,0.0,0.0,0,5551,U,4573.037209,0.823822232,650.5111172000001,0.117188095,1105.674043,0.802375938,539.9604868,0.842372054,6.142014685,0.003323601,2869.338241,0.516904745,479.9056588,0.086453911,672.5127133,0.488035351,364.29657960000003,0.5683253970000001,1.802283459,0.000975262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037108201
4791,6037108202,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1826,0.0,0.0,0,4895,U,4688.970012,0.957910115,459.53384180000006,0.093878211,1111.6903140000002,0.9743122820000001,562.7287223999999,0.924020891,13.57323988,0.007433319,2795.69105,0.571131982,273.9865369,0.055972735,742.1081191000001,0.650401507,267.7508051,0.439656494,6.897974197999999,0.0037776420000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037108202
4792,6037109100,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,731,197.0,0.079053,0,2492,U,2131.973767,0.8555271940000001,794.0564693,0.318642243,459.7140943,0.8823687029999999,559.1382976,0.838288302,49.73253761,0.068033567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109100
4793,6037109200,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,873,8.0,0.0029974,0,2669,U,1445.146642,0.541456216,121.45974550000001,0.045507585,343.161844,0.571936407,155.3272733,0.44762903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109200
4794,6037109300,CA,Los Angeles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,877,31.0,0.010048600000000001,0,3085,U,437.176754,0.141710455,64.79389042,0.021002882,123.1572675,0.17746004,46.97133529,0.117135499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109300
4795,6037109400,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1021,6.0,0.0016129000000000002,0,3720,U,3720.000007,1.000000002,1104.246217,0.29684038100000004,892.9999941,0.999999993,496.0000032,1.0000000070000001,13.16894945,0.01289809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109400
4796,6037109500,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1005,9.0,0.0020916,0,4303,U,3562.728809,0.827963934,1432.0152640000001,0.332794623,1027.504001,0.838094617,326.5155349,0.7700838090000001,46.39493837,0.046164118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109500
4797,6037109601,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1276,7.0,0.0013944,0,5020,U,3951.7272359999997,0.78719666,1239.1277220000002,0.24683819199999998,995.5668742,0.77961384,477.8338651,0.8427405029999999,8.397350987000001,0.0065809959999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109601
4798,6037109603,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1265,14.0,0.0032926,0,4252,U,776.7426263,0.182677005,223.2442325,0.052503347,192.616925,0.17478849800000001,93.97290594,0.208365645,24.64601223,0.019483014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109603
4799,6037109604,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,889,0.0,0.0,0,2975,U,592.1156477999999,0.19903047,84.75414637,0.028488789,136.74683380000002,0.19019031100000003,59.62751836,0.17134344399999998,6.079220455,0.006838268000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109604
4800,6037109700,CA,Los Angeles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1348,60.0,0.013354099999999999,0,4493,U,349.8504581,0.077865671,182.8976955,0.040707255,91.30094528,0.08580915900000001,37.99245858,0.06417645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109700
4801,6037109800,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1402,49.0,0.0107338,0,4565,U,1241.043701,0.271860614,354.6172366,0.07768176,285.3854062,0.277342474,149.8286671,0.253088965,30.58621039,0.021816127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037109800
4802,6037111100,CA,Los Angeles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,913,34.0,0.0114017,0,2982,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111100
4803,6037111201,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1093,15.0,0.0043988,0,3410,U,1250.5358390000001,0.366726053,369.25190710000004,0.108285017,258.2140999,0.353234063,251.5888488,0.460785437,32.78747545,0.02999769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111201
4804,6037111202,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1836,101.0,0.0193746,0,5213,U,2166.410923,0.41557853899999997,222.6440013,0.042709381,459.43336280000005,0.39709020100000003,281.87193210000004,0.37886012399999996,43.81926014,0.023866698999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111202
4805,6037111204,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1917,6.0,0.0010241,0,5859,U,3299.992619,0.5632347870000001,558.5344562999999,0.095329315,667.4310955,0.527613514,667.9658555,0.605590078,7.906882801,0.004124613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111204
4806,6037111205,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1246,0.0,0.0,0,3375,U,720.9729917999999,0.21362162699999998,173.74942219999997,0.05148131,151.3483209,0.231773845,129.9897579,0.243883223,8.561000715,0.006870787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111205
4807,6037111206,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1497,42.0,0.009354099999999999,0,4490,U,2113.970981,0.47081759,365.56163599999996,0.081416845,419.72656969999997,0.478048485,383.6939191,0.444090184,8.666562667,0.005789287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111206
4808,6037111301,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2635,62.0,0.0087484,0,7087,U,1867.1018210000002,0.26345446899999997,506.7945711,0.071510452,409.8489818,0.271783144,213.52603330000002,0.317747073,34.71239512,0.013173583999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111301
4809,6037111302,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1810,207.0,0.043251099999999994,0,4786,U,3756.276539,0.7848467490000001,1005.363176,0.210063346,647.5365343,0.779225673,677.8270995,0.742417415,68.8747014,0.038052321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111302
4810,6037111400,CA,Los Angeles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2752,46.0,0.0060847,1,7560,U,17.66002107,0.002335982,2.9490026830000002,0.00039008,2.5603557230000002,0.0015526720000000002,3.836016715,0.00342196,0.57459176,0.00020879099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037111400
4811,6037113101,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1118,194.0,0.054525,0,3558,U,1663.171006,0.46744547700000005,382.61384219999997,0.10753621199999999,332.4807645,0.5037587339999999,305.087215,0.40841662,30.61970237,0.027387927000000003,0.147136789,4.1353800000000004e-05,0.033765058,9.4899e-06,0.07356839400000001,0.00011146700000000001,0.0,0.0,0.002047489,1.83139e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113101
4812,6037113102,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,943,12.0,0.0042433,0,2828,U,1831.298631,0.647559629,292.8702394,0.103560905,345.41574260000004,0.639658783,365.1426358,0.619936563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113102
4813,6037113211,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1548,48.0,0.0126749,0,3787,U,3787.000035,1.000000009,930.6117111,0.245738503,631.0000073,1.000000012,716.000007,1.00000001,48.99289154,0.031649155,2630.031453,0.694489425,682.9526863,0.180341348,412.1574128,0.65318132,526.8965381,0.73588902,39.65007913,0.025613746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113211
4814,6037113212,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1045,128.0,0.0417074,0,3069,U,1531.598481,0.49905457200000003,157.2129166,0.051226105,305.00331800000004,0.4991871,288.2527409,0.6146113879999999,14.51361839,0.01388863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113212
4815,6037113213,CA,Los Angeles,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1594,121.0,0.028035200000000003,0,4316,U,2452.095982,0.568140867,207.54204730000004,0.048086665,501.7528096,0.568880736,392.0766228,0.663412221,31.55816182,0.019798094,66.78055716,0.015472788999999999,5.330375813,0.0012350269999999999,12.42136984,0.014083186000000001,6.910672097999999,0.011693185,0.9451596809999999,0.000592948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113213
4816,6037113231,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,789,0.0,0.0,0,2125,U,2124.99998,0.9999999909999999,381.4264992,0.179494823,469.9999949,0.9999999890000001,389.0000003,1.0000000009999999,25.01321254,0.031702424,1187.635667,0.558887373,190.533385,0.089662769,253.44705580000002,0.539249055,194.103175,0.498979884,12.8997541,0.016349498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113231
4817,6037113232,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1342,201.0,0.051617899999999994,0,3894,U,3140.417813,0.806476069,876.0477947,0.224973753,601.4169929999999,0.8171426540000001,592.4145081,0.794121325,50.1762138,0.037389131,506.9151552,0.13017852,139.3665821,0.035790083,95.19658693,0.129343189,95.5755079,0.12811730300000002,9.043431166,0.006738771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113232
4818,6037113233,CA,Los Angeles,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2283,0.0,0.0,1,6655,U,3691.6304159999995,0.554715314,1276.343119,0.191787095,928.9340582000001,0.517800478,429.76962289999994,0.715090887,101.48407540000001,0.04445207,485.0236388999999,0.072881088,131.71170049999998,0.01979139,141.3663867,0.078799547,36.26496743,0.060341044,13.13926073,0.005755260999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113233
4819,6037113234,CA,Los Angeles,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1494,68.0,0.0145704,1,4667,U,1161.645607,0.24890628,585.9835101,0.125558927,193.89683430000002,0.16144615699999998,337.80985239999995,0.610867726,16.7615669,0.011219255,49.88083398,0.010687987,25.36894691,0.005435815,1.214201355,0.001010992,28.47342598,0.051489016,0.703951025,0.000471185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113234
4820,6037113235,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,663,0.0,0.0,0,1602,U,1602.000014,1.000000009,79.13493998,0.049397591,292.0000016,1.000000005,189.0000009,1.000000005,0.0,0.0,1602.000014,1.000000009,79.13493998,0.049397591,292.0000016,1.000000005,189.0000009,1.000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113235
4821,6037113237,CA,Los Angeles,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1432,0.0,0.0,0,3661,U,3571.0752829999997,0.9754371159999999,504.2693452,0.13774087599999998,653.1411449,0.9792221059999999,617.9579709,0.96555933,27.00241168,0.018856433,2312.0941980000002,0.631547172,358.4695607,0.09791575,441.9010933,0.66252038,424.62526119999995,0.663476971,19.73958115,0.013784623999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113237
4822,6037113301,CA,Los Angeles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,717,35.0,0.0159019,0,2201,U,489.3846779,0.222346514,0.0,0.0,92.28812174,0.198469079,123.34093200000001,0.269303345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06037113301
